stade secondaire BBCH 774	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH774	stade secondaire BBCH 774
40% des baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH774	stade secondaire BBCH 774
BBCH 774	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH774	stade secondaire BBCH 774
stade secondaire BBCH 775	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH775	stade secondaire BBCH 775
50% des baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH775	stade secondaire BBCH 775
BBCH 775	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH775	stade secondaire BBCH 775
stade secondaire BBCH 776	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH776	stade secondaire BBCH 776
60% des baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH776	stade secondaire BBCH 776
BBCH 776	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH776	stade secondaire BBCH 776
stade secondaire BBCH 777	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH777	stade secondaire BBCH 777
70% des baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH777	stade secondaire BBCH 777
BBCH 777	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH777	stade secondaire BBCH 777
stade secondaire BBCH 778	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH778	stade secondaire BBCH 778
80% des baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH778	stade secondaire BBCH 778
BBCH 778	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH778	stade secondaire BBCH 778
stade secondaire BBCH 779	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH779	stade secondaire BBCH 779
BBCH 779	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH779	stade secondaire BBCH 779
presque toutes les baies de la 7ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH779	stade secondaire BBCH 779
stade secondaire BBCH 781	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH781	stade secondaire BBCH 781
10% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH781	stade secondaire BBCH 781
BBCH 781	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH781	stade secondaire BBCH 781
stade secondaire BBCH 782	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH782	stade secondaire BBCH 782
20% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH782	stade secondaire BBCH 782
BBCH 782	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH782	stade secondaire BBCH 782
stade secondaire BBCH 783	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH783	stade secondaire BBCH 783
30% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH783	stade secondaire BBCH 783
BBCH 783	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH783	stade secondaire BBCH 783
stade secondaire BBCH 784	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH784	stade secondaire BBCH 784
40% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH784	stade secondaire BBCH 784
BBCH 784	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH784	stade secondaire BBCH 784
stade secondaire BBCH 785	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH785	stade secondaire BBCH 785
50% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH785	stade secondaire BBCH 785
BBCH 785	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH785	stade secondaire BBCH 785
stade secondaire BBCH 786	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH786	stade secondaire BBCH 786
60% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH786	stade secondaire BBCH 786
BBCH 786	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH786	stade secondaire BBCH 786
stade secondaire BBCH 787	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH787	stade secondaire BBCH 787
70% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH787	stade secondaire BBCH 787
BBCH 787	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH787	stade secondaire BBCH 787
stade secondaire BBCH 788	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH788	stade secondaire BBCH 788
80% des baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH788	stade secondaire BBCH 788
BBCH 788	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH788	stade secondaire BBCH 788
stade secondaire BBCH 789	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH789	stade secondaire BBCH 789
BBCH 789	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH789	stade secondaire BBCH 789
presque toutes les baies de la 8ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH789	stade secondaire BBCH 789
stade secondaire BBCH 791	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH791	stade secondaire BBCH 791
10% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH791	stade secondaire BBCH 791
BBCH 791	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH791	stade secondaire BBCH 791
stade secondaire BBCH 792	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH792	stade secondaire BBCH 792
20% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH792	stade secondaire BBCH 792
BBCH 792	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH792	stade secondaire BBCH 792
stade secondaire BBCH 793	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH793	stade secondaire BBCH 793
30% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH793	stade secondaire BBCH 793
BBCH 793	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH793	stade secondaire BBCH 793
stade secondaire BBCH 794	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH794	stade secondaire BBCH 794
40% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH794	stade secondaire BBCH 794
BBCH 794	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH794	stade secondaire BBCH 794
stade secondaire BBCH 795	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH795	stade secondaire BBCH 795
50% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH795	stade secondaire BBCH 795
BBCH 795	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH795	stade secondaire BBCH 795
stade secondaire BBCH 796	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH796	stade secondaire BBCH 796
60% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH796	stade secondaire BBCH 796
BBCH 796	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH796	stade secondaire BBCH 796
stade secondaire BBCH 797	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH797	stade secondaire BBCH 797
70% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH797	stade secondaire BBCH 797
BBCH 797	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH797	stade secondaire BBCH 797
stade secondaire BBCH 798	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH798	stade secondaire BBCH 798
80% des baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH798	stade secondaire BBCH 798
BBCH 798	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH798	stade secondaire BBCH 798
stade secondaire BBCH 799	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH799	stade secondaire BBCH 799
BBCH 799	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH799	stade secondaire BBCH 799
presque toutes les baies de la 9ème infrutescence ont atteint leur taille finale	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH799	stade secondaire BBCH 799
stade secondaire BBCH 800	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH800	stade secondaire BBCH 800
BBCH 800	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH800	stade secondaire BBCH 800
la première gousse est mûre	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH800	stade secondaire BBCH 800
stade secondaire BBCH 801 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH801	stade secondaire BBCH 801 
10% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH801	stade secondaire BBCH 801 
BBCH 801	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH801	stade secondaire BBCH 801 
stade secondaire BBCH 802 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH802	stade secondaire BBCH 802 
20% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH802	stade secondaire BBCH 802 
BBCH 802	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH802	stade secondaire BBCH 802 
stade secondaire BBCH 803 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH803	stade secondaire BBCH 803 
30% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH803	stade secondaire BBCH 803 
BBCH 803	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH803	stade secondaire BBCH 803 
stade secondaire BBCH 804 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH804	stade secondaire BBCH 804 
40% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH804	stade secondaire BBCH 804 
BBCH 804	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH804	stade secondaire BBCH 804 
stade secondaire BBCH 805 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH805	stade secondaire BBCH 805 
50% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH805	stade secondaire BBCH 805 
BBCH 805	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH805	stade secondaire BBCH 805 
stade secondaire BBCH 806 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH806	stade secondaire BBCH 806 
60% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH806	stade secondaire BBCH 806 
BBCH 806	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH806	stade secondaire BBCH 806 
stade secondaire BBCH 807 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH807	stade secondaire BBCH 807 
70% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH807	stade secondaire BBCH 807 
BBCH 807	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH807	stade secondaire BBCH 807 
stade secondaire BBCH 808 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH808	stade secondaire BBCH 808 
80% des fruits ont la coloration typique du fruit à maturité 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH808	stade secondaire BBCH 808 
BBCH 808	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH808	stade secondaire BBCH 808 
stade secondaire BBCH 809 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH809	stade secondaire BBCH 809 
BBCH 809	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH809	stade secondaire BBCH 809 
Maturation complète 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH809	stade secondaire BBCH 809 
stade secondaire BBCH 821	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH821	stade secondaire BBCH 821
BBCH 821	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH821	stade secondaire BBCH 821
les baies de la deuxième infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH821	stade secondaire BBCH 821
stade secondaire BBCH 825	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH825	stade secondaire BBCH 825
BBCH 825	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH825	stade secondaire BBCH 825
les baies de la deuxième infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH825	stade secondaire BBCH 825
stade secondaire BBCH 829	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH829	stade secondaire BBCH 829
BBCH 829	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH829	stade secondaire BBCH 829
maturation des baies et graines de la deuxième infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH829	stade secondaire BBCH 829
stade secondaire BBCH 831	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH831	stade secondaire BBCH 831
BBCH 831	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH831	stade secondaire BBCH 831
les baies de la 3ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH831	stade secondaire BBCH 831
stade secondaire BBCH 835	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH835	stade secondaire BBCH 835
BBCH 835	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH835	stade secondaire BBCH 835
les baies de la 3ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH835	stade secondaire BBCH 835
stade secondaire BBCH 839	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH839	stade secondaire BBCH 839
BBCH 839	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH839	stade secondaire BBCH 839
maturation des baies et graines de la 3ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH839	stade secondaire BBCH 839
stade secondaire BBCH 841	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH841	stade secondaire BBCH 841
BBCH 841	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH841	stade secondaire BBCH 841
les baies de la 4ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH841	stade secondaire BBCH 841
stade secondaire BBCH 845	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH845	stade secondaire BBCH 845
BBCH 845	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH845	stade secondaire BBCH 845
les baies de la 4ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH845	stade secondaire BBCH 845
stade secondaire BBCH 849	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH849	stade secondaire BBCH 849
BBCH 849	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH849	stade secondaire BBCH 849
maturation des baies et graines de la 4ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH849	stade secondaire BBCH 849
stade secondaire BBCH 851	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH851	stade secondaire BBCH 851
BBCH 851	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH851	stade secondaire BBCH 851
les baies de la 5ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH851	stade secondaire BBCH 851
stade secondaire BBCH 855	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH855	stade secondaire BBCH 855
BBCH 855	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH855	stade secondaire BBCH 855
les baies de la 5ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH855	stade secondaire BBCH 855
stade secondaire BBCH 859	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH859	stade secondaire BBCH 859
BBCH 859	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH859	stade secondaire BBCH 859
maturation des baies et graines de la 5ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH859	stade secondaire BBCH 859
stade secondaire BBCH 861	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH861	stade secondaire BBCH 861
BBCH 861	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH861	stade secondaire BBCH 861
les baies de la 6ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH861	stade secondaire BBCH 861
stade secondaire BBCH 865	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH865	stade secondaire BBCH 865
BBCH 865	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH865	stade secondaire BBCH 865
les baies de la 6ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH865	stade secondaire BBCH 865
stade secondaire BBCH 869	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH869	stade secondaire BBCH 869
BBCH 869	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH869	stade secondaire BBCH 869
maturation des baies et graines de la 6ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH869	stade secondaire BBCH 869
stade secondaire BBCH 871	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH871	stade secondaire BBCH 871
BBCH 871	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH871	stade secondaire BBCH 871
les baies de la 7ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH871	stade secondaire BBCH 871
stade secondaire BBCH 875	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH875	stade secondaire BBCH 875
BBCH 875	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH875	stade secondaire BBCH 875
les baies de la 7ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH875	stade secondaire BBCH 875
stade secondaire BBCH 879	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH879	stade secondaire BBCH 879
BBCH 879	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH879	stade secondaire BBCH 879
maturation des baies et graines de la 7ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH879	stade secondaire BBCH 879
stade secondaire BBCH 881	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH881	stade secondaire BBCH 881
BBCH 881	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH881	stade secondaire BBCH 881
les baies de la 8ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH881	stade secondaire BBCH 881
stade secondaire BBCH 885	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH885	stade secondaire BBCH 885
BBCH 885	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH885	stade secondaire BBCH 885
les baies de la 8ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH885	stade secondaire BBCH 885
stade secondaire BBCH 889	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH889	stade secondaire BBCH 889
BBCH 889	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH889	stade secondaire BBCH 889
maturation des baies et graines de la 8ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH889	stade secondaire BBCH 889
stade secondaire BBCH 891	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH891	stade secondaire BBCH 891
BBCH 891	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH891	stade secondaire BBCH 891
les baies de la 9ème infrutescence sont toujours vertes, les graines sont claires	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH891	stade secondaire BBCH 891
stade secondaire BBCH 895	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH895	stade secondaire BBCH 895
BBCH 895	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH895	stade secondaire BBCH 895
les baies de la 9ème infrutescence sont ocres ou brunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH895	stade secondaire BBCH 895
stade secondaire BBCH 899	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH899	stade secondaire BBCH 899
BBCH 899	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH899	stade secondaire BBCH 899
maturation des baies et graines de la 9ème infrutescence	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH899	stade secondaire BBCH 899
stade secondaire BBCH 901	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH901	stade secondaire BBCH 901
BBCH 901	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH901	stade secondaire BBCH 901
début de la décoloration des feuilles	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH901	stade secondaire BBCH 901
stade secondaire BBCH 902	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH902	stade secondaire BBCH 902
BBCH 902	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH902	stade secondaire BBCH 902
environ 20% des feuilles sont décolorées ou tombées	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH902	stade secondaire BBCH 902
stade secondaire BBCH 903	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH903	stade secondaire BBCH 903
BBCH 903	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH903	stade secondaire BBCH 903
la plupart des feuilles sont jaunâtres	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH903	stade secondaire BBCH 903
stade secondaire BBCH 904	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH904	stade secondaire BBCH 904
BBCH 904	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH904	stade secondaire BBCH 904
environ 40% des feuilles sont décolorées ou tombées	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH904	stade secondaire BBCH 904
stade secondaire BBCH 905	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH905	stade secondaire BBCH 905
50% des feuilles sont brunes	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH905	stade secondaire BBCH 905
BBCH 905	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH905	stade secondaire BBCH 905
stade secondaire BBCH 906	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH906	stade secondaire BBCH 906
BBCH 906	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH906	stade secondaire BBCH 906
Environ 60% des feuilles sont décolorées ou tombées	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH906	stade secondaire BBCH 906
stade secondaire BBCH 907 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH907	stade secondaire BBCH 907 
